"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"1400000US47157001200","Census Tract 12, Shelby County, Tennessee","1405","110","910","117","476","104","495","110","7.2","4.2","5.3","4.6","0.0","7.1","10.7","8.2","7.5","4.5","8.2","6.1","0.0","7.1","6.1","4.9","7.5","4.5","9.1","6.0","12.2","10.4","10.1","9.4","18.9","6.8","14.9","7.9","11.6","9.9","30.3","13.6","15.4","6.0","21.2","9.0","23.1","12.3","9.7","9.3","25.4","7.2","19.3","7.7","23.9","11.0","21.8","11.3","9.5","4.7","8.6","6.1","5.5","5.4","11.3","9.2","6.4","3.9","9.9","6.0","17.2","10.7","0.0","6.8","1.4","1.8","2.1","2.8","4.0","5.2","0.0","6.8","0.9","1.3","1.3","2.0","2.5","3.8","0.0","6.8","46140","10376","43158","10453","50426","2123","29983","8870","50141","5748","53473","7589","N","N","39226","7555","44.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.6","(X)"
"1400000US47157001300","Census Tract 13, Shelby County, Tennessee","1275","122","751","131","162","76","524","130","23.3","9.0","21.6","10.6","11.7","16.9","27.5","13.5","14.4","5.8","12.3","8.2","0.0","19.3","17.4","9.8","29.1","8.0","30.1","11.5","20.4","20.5","27.7","10.6","6.1","3.2","8.4","4.8","10.5","16.4","1.1","1.8","9.3","4.6","9.3","6.3","13.0","13.9","9.2","6.9","11.6","4.7","12.9","7.5","31.5","21.9","9.7","6.9","0.9","1.2","2.1","2.5","4.3","7.7","1.0","2.2","1.8","2.0","1.9","2.9","8.6","12.5","0.0","6.5","2.7","4.0","0.0","4.5","0.0","19.3","6.5","9.7","0.9","1.4","1.5","2.2","0.0","19.3","0.0","6.5","18369","1829","18245","3955","37143","31474","18015","4296","39673","19309","44395","28153","N","N","31723","18307","29.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.4","(X)"
"1400000US47157001400","Census Tract 14, Shelby County, Tennessee","608","72","369","86","157","70","239","74","11.8","8.3","8.4","6.8","0.0","19.8","25.9","19.4","21.7","10.6","21.7","14.4","12.1","17.7","31.0","18.6","25.8","10.6","16.5","11.1","14.0","20.4","29.3","16.9","10.4","7.1","9.2","8.6","3.8","5.8","5.0","4.5","13.5","6.8","22.2","11.0","31.8","23.6","0.0","13.6","8.9","4.9","10.6","6.8","11.5","11.4","6.3","7.1","6.9","7.8","9.8","12.1","22.9","26.4","2.5","4.0","1.0","1.6","1.6","2.7","3.8","6.9","0.0","13.6","0.0","5.6","0.0","9.0","0.0","19.8","0.0","13.6","0.0","5.6","0.0","9.0","0.0","19.8","0.0","13.6","19309","5651","29236","12324","39526","14145","14041","3300","29516","5466","35209","7934","N","N","18374","5765","48.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","60.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.1","(X)"
"1400000US47157001500","Census Tract 15, Shelby County, Tennessee","674","87","355","62","122","51","319","79","20.0","8.2","11.3","8.0","0.0","24.6","34.5","14.4","8.6","5.8","4.8","6.1","0.0","24.6","10.0","9.3","13.8","5.3","6.8","6.1","6.6","11.1","21.6","9.3","17.4","8.3","25.1","11.9","29.5","19.3","8.8","8.9","8.0","5.7","5.6","5.4","8.2","12.7","8.8","10.2","19.6","6.9","31.5","11.2","40.2","18.3","6.3","5.9","3.9","2.4","3.1","3.0","9.0","8.5","4.7","3.9","5.5","4.1","7.6","6.8","1.6","3.3","3.1","3.8","3.3","2.7","4.2","4.2","4.9","7.9","2.2","3.2","0.0","5.1","0.0","9.4","0.0","24.6","0.0","10.4","31250","4446","43047","20423","51167","15332","16902","7372","40399","5522","49485","7657","N","N","29096","7496","32.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.5","(X)"
"1400000US47157001600","Census Tract 16, Shelby County, Tennessee","956","81","462","71","418","74","494","94","12.0","7.2","0.0","7.3","0.0","8.0","23.3","13.2","5.3","4.7","0.0","7.3","0.0","8.0","10.3","9.2","5.9","3.8","0.6","1.4","0.0","8.0","10.7","7.1","7.0","3.5","1.3","2.3","1.4","2.6","12.3","6.4","10.3","4.5","10.8","6.9","12.0","7.6","9.7","6.2","12.1","5.4","14.5","9.5","14.4","10.0","9.9","5.7","7.1","3.6","10.0","7.1","11.0","7.9","4.5","4.8","21.5","6.2","39.2","10.7","41.6","11.5","5.1","5.2","3.7","2.8","5.8","4.7","3.8","4.3","1.6","2.9","15.1","4.5","17.7","7.8","15.8","7.9","12.6","6.3","71974","15878","109630","8955","108519","5302","28750","8503","111941","22679","134441","19837","N","N","90898","40843","16.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","15.8","(X)"
"1400000US47157001700","Census Tract 17, Shelby County, Tennessee","1752","137","887","113","498","112","865","158","3.9","2.6","0.8","1.4","1.4","2.5","7.2","5.1","1.3","1.4","0.0","3.9","0.0","6.8","2.7","2.8","9.1","3.8","2.3","2.6","0.0","6.8","16.2","6.8","14.6","6.5","10.6","7.7","0.0","6.8","18.6","8.0","13.8","6.1","16.2","10.1","14.7","12.2","13.1","6.6","30.2","9.5","35.7","13.6","31.1","16.2","24.5","9.6","14.1","4.9","21.1","9.0","31.5","13.0","7.6","5.4","9.8","5.2","9.7","7.9","14.9","12.2","7.3","5.9","1.1","1.4","2.3","2.8","4.0","4.7","0.0","4.0","2.1","1.8","1.4","2.1","2.4","3.7","2.9","3.0","53639","3692","60056","7786","76591","14074","41534","11937","68180","11680","77943","18687","N","N","56846","13330","38.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.8","(X)"
"1400000US47157001900","Census Tract 19, Shelby County, Tennessee","460","67","256","62","82","38","204","67","21.3","9.9","5.5","8.4","0.0","33.2","41.2","17.0","15.0","9.3","0.0","12.8","0.0","33.2","33.8","18.3","19.1","10.8","28.9","16.4","18.3","15.1","6.9","6.3","10.9","8.0","16.0","11.5","42.7","26.7","5.4","8.3","18.3","9.2","34.8","16.2","39.0","24.5","9.8","11.5","7.8","8.6","2.0","3.1","0.0","33.2","2.9","6.2","3.7","3.8","6.6","6.6","0.0","33.2","0.0","15.7","2.6","2.8","3.9","4.8","0.0","33.2","0.0","15.7","1.3","2.0","2.3","3.4","0.0","33.2","0.0","15.7","0.0","7.3","0.0","12.8","0.0","33.2","0.0","15.7","19773","10416","34861","7428","33750","7491","11250","2200","31161","6649","40736","8860","N","N","15854","4691","44.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","47.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.7","(X)"
"1400000US47157002000","Census Tract 20, Shelby County, Tennessee","684","62","365","93","81","45","319","95","24.1","12.7","10.7","8.4","4.9","8.8","39.5","19.8","10.8","5.4","16.2","10.4","11.1","16.7","11.0","9.5","16.2","8.9","28.2","13.7","17.3","21.8","2.5","2.7","24.9","8.9","22.5","11.8","25.9","23.9","21.3","14.5","7.2","4.6","13.4","8.6","21.0","20.0","0.0","10.4","10.5","6.7","4.7","5.0","0.0","33.5","17.2","13.3","2.2","3.4","0.0","9.1","0.0","33.5","4.7","7.3","4.1","3.4","4.4","4.7","19.8","19.6","3.8","4.8","0.0","5.0","0.0","9.1","0.0","33.5","0.0","10.4","0.0","5.0","0.0","9.1","0.0","33.5","0.0","10.4","24286","6076","23073","4676","27656","17381","-","**","29284","5946","28549","5981","N","N","28043","10375","35.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.7","(X)"
"1400000US47157002100","Census Tract 21, Shelby County, Tennessee","646","61","228","63","48","35","418","84","29.4","11.8","30.3","19.7","0.0","44.4","28.9","13.8","7.1","5.8","5.7","7.9","0.0","44.4","7.9","7.7","15.3","6.6","15.8","11.7","0.0","44.4","16.5","10.0","10.8","7.4","6.1","6.9","0.0","44.4","15.3","11.2","8.4","6.2","5.3","5.9","10.4","19.0","10.0","8.8","16.3","8.2","15.8","12.0","18.8","29.9","15.8","11.8","6.2","4.0","5.3","5.9","10.4","16.0","4.1","4.6","4.3","5.3","12.3","14.3","43.8","46.2","0.0","8.0","0.0","5.3","0.0","14.2","0.0","44.4","0.0","8.0","2.2","2.4","3.5","5.5","16.7","30.8","1.4","2.4","23421","12968","-","**","103095","44947","22424","14011","52959","28688","47324","17666","N","N","54251","42577","29.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.8","(X)"
"1400000US47157002400","Census Tract 24, Shelby County, Tennessee","922","85","489","80","154","64","433","98","15.2","6.5","12.3","8.1","3.9","6.6","18.5","10.2","11.8","6.2","12.5","8.4","0.0","20.2","11.1","8.9","24.3","7.4","18.2","9.8","26.6","20.9","31.2","14.0","14.0","6.4","18.8","9.7","13.6","13.7","9.7","7.1","6.3","4.1","6.5","4.9","13.0","12.9","6.0","5.9","13.2","6.2","16.4","9.8","25.3","21.3","8.5","6.7","11.3","6.9","8.0","4.4","7.8","8.6","15.0","14.7","2.6","2.8","4.9","5.4","5.8","9.3","0.0","7.8","0.0","3.7","0.0","6.9","0.0","20.2","0.0","7.8","1.3","1.4","2.5","2.6","3.9","5.7","0.0","7.8","22241","7166","26348","3860","36607","29926","19391","4608","37191","7095","41610","8289","N","N","31762","11593","39.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.3","(X)"
"1400000US47157002500","Census Tract 25, Shelby County, Tennessee","1114","122","523","89","363","74","591","120","7.0","4.1","4.0","4.4","5.8","6.4","9.6","6.3","13.7","7.8","9.0","9.5","1.4","2.3","19.1","12.2","15.4","8.2","18.9","11.7","5.8","8.3","15.4","11.4","13.1","6.6","2.9","3.4","4.1","4.8","20.8","12.0","10.9","5.9","6.1","5.7","7.7","7.9","12.0","8.2","14.5","6.0","7.5","6.3","10.7","9.2","20.6","9.7","8.1","4.7","14.5","8.6","12.9","9.8","2.4","3.2","8.2","4.9","17.4","10.9","25.1","14.9","0.0","5.7","4.3","3.5","9.2","7.7","11.3","10.0","0.0","5.7","4.9","4.8","10.5","9.7","15.2","13.3","0.0","5.7","35317","4492","76417","46072","100509","37062","31336","9338","58526","11840","87705","23691","N","N","31807","4816","34.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.1","(X)"
"1400000US47157002600","Census Tract 26, Shelby County, Tennessee","1206","96","676","110","598","116","530","103","5.7","4.6","4.3","6.6","4.8","7.5","7.5","6.7","1.0","1.6","1.8","2.9","0.0","5.7","0.0","6.4","6.0","5.2","1.6","2.7","0.0","5.7","13.6","11.3","12.3","5.0","3.1","3.9","0.0","5.7","24.2","11.1","5.6","3.9","3.0","3.3","1.3","2.4","11.3","8.3","16.4","6.2","15.7","8.8","17.1","9.7","15.1","8.7","11.9","4.5","11.8","6.7","13.4","7.7","9.6","5.9","16.7","6.8","21.3","10.9","21.1","11.9","12.5","7.5","12.1","4.5","17.2","7.0","19.4","7.9","4.2","4.5","12.3","5.5","20.3","9.1","22.9","10.1","2.1","3.2","81061","10205","121143","25490","123851","24852","40556","16393","102882","13598","136924","21766","N","N","56670","9523","34.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.0","(X)"
"1400000US47157002700","Census Tract 27, Shelby County, Tennessee","709","70","354","63","209","51","355","76","15.7","7.8","9.3","8.5","14.4","14.1","22.8","12.6","4.1","2.7","6.5","7.7","0.0","15.4","7.0","5.4","5.4","4.0","4.8","6.9","8.1","11.1","10.7","7.8","7.9","5.1","10.5","8.9","3.3","5.1","4.8","4.7","19.2","8.0","17.5","10.5","1.9","3.6","15.5","8.7","13.5","6.6","14.4","9.5","20.1","14.2","9.9","7.7","11.6","6.4","12.4","9.5","13.4","10.6","10.7","8.1","18.5","8.6","19.2","10.5","32.5","17.2","16.9","13.1","1.8","2.3","2.0","2.8","3.3","4.8","1.7","2.7","2.4","2.1","3.4","3.4","2.9","3.8","0.0","9.4","45729","16800","51786","27004","76875","21569","39896","15583","60724","9402","65682","13709","N","N","49096","12212","36.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)"
"1400000US47157002800","Census Tract 28, Shelby County, Tennessee","1326","127","552","128","134","57","774","143","33.5","9.9","33.0","15.5","3.7","6.7","33.9","12.1","13.3","7.9","8.5","9.1","0.0","22.7","17.8","9.9","15.6","6.3","13.9","10.0","4.5","7.7","16.8","8.4","13.2","5.4","10.3","7.0","13.4","16.5","14.1","7.5","7.2","4.2","9.4","6.5","4.5","8.8","5.7","5.6","7.8","4.4","11.1","6.7","22.4","21.3","5.4","5.3","4.4","4.0","7.1","8.6","23.9","31.0","2.6","2.8","2.7","2.4","4.9","5.1","20.1","19.1","1.2","2.1","1.5","1.7","1.8","3.0","7.5","13.4","1.3","2.0","0.8","1.2","0.0","6.1","0.0","22.7","1.3","2.0","16311","4107","20125","11606","87656","61710","14492","4030","31590","8349","33478","9323","N","N","30029","12739","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","26.0","(X)"
"1400000US47157002900","Census Tract 29, Shelby County, Tennessee","2087","155","1235","150","1121","142","852","182","6.4","3.5","3.5","3.4","0.0","3.1","10.7","6.4","2.9","2.3","1.1","1.8","0.0","3.1","5.4","5.0","3.4","3.2","4.9","5.2","3.7","5.1","1.9","3.0","8.9","5.8","6.9","8.9","7.6","9.8","10.9","7.2","14.0","5.5","8.9","6.8","9.8","7.5","21.5","9.3","11.0","4.8","8.7","5.8","9.5","6.4","14.3","6.5","11.1","4.4","10.9","5.4","12.0","5.9","11.3","7.6","17.2","6.2","16.1","7.7","15.6","8.0","18.7","9.5","10.3","5.0","16.1","8.2","16.5","8.7","1.8","2.7","15.0","5.6","22.8","9.2","25.2","10.3","3.6","4.0","81391","10676","115021","30211","116393","37499","47366","22488","150791","37870","183325","51912","N","N","103575","48890","32.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.0","(X)"
"1400000US47157003000","Census Tract 30, Shelby County, Tennessee","1387","117","699","125","357","93","688","136","11.1","5.5","7.4","6.8","4.5","7.1","14.8","8.5","11.0","5.6","4.7","5.2","0.0","9.3","17.4","10.8","25.9","8.2","23.0","10.4","4.8","7.8","28.8","13.6","6.1","3.4","5.6","4.7","0.0","9.3","6.5","4.8","11.8","4.4","9.6","6.3","8.4","8.3","14.1","7.1","12.3","5.0","16.7","8.5","22.4","13.2","8.3","5.2","6.8","4.2","5.7","4.2","8.4","9.3","8.0","7.1","5.6","4.1","9.9","8.6","19.3","15.5","0.9","1.4","2.4","2.4","3.6","4.3","7.0","8.3","1.2","1.8","6.9","4.2","13.7","8.0","25.2","14.3","0.0","5.0","26403","8332","48750","11874","103646","24163","21623","4233","55507","10437","80106","20693","N","N","30219","5703","45.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","53.5","(X)"
"1400000US47157003100","Census Tract 31, Shelby County, Tennessee","1654","111","506","111","346","82","1148","136","6.3","3.9","2.0","3.2","0.0","9.6","8.3","5.3","8.3","4.1","0.0","6.7","0.0","9.6","11.9","5.6","8.9","4.0","3.2","3.6","2.3","4.1","11.5","5.5","9.1","3.8","4.5","4.7","6.6","6.9","11.1","5.1","8.7","3.3","7.3","6.7","2.0","3.4","9.3","4.1","14.6","4.1","10.9","8.5","11.0","10.8","16.3","5.8","16.7","5.7","22.1","12.9","14.5","13.6","15.3","6.6","15.7","5.1","30.4","13.0","35.0","15.1","8.1","4.4","3.3","2.0","5.3","4.6","7.8","6.9","2.4","2.1","8.3","3.5","14.2","8.9","20.8","12.6","5.7","3.9","56023","14198","103750","35443","127830","21324","48264","10281","86157","11931","136217","28224","N","N","63778","12369","21.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.2","(X)"
"1400000US47157003200","Census Tract 32, Shelby County, Tennessee","2045","183","448","158","280","82","1597","217","10.8","5.8","0.0","7.5","0.0","11.7","13.8","7.1","13.4","5.7","0.0","7.5","0.0","11.7","17.2","7.5","17.0","6.4","2.2","4.0","3.6","6.2","21.1","8.2","2.6","2.1","2.9","4.6","0.0","11.7","2.6","2.4","18.9","5.5","12.3","11.0","15.7","16.3","20.8","7.0","18.9","7.1","42.4","18.0","16.4","15.6","12.3","6.3","5.4","3.2","6.0","7.8","9.6","11.5","5.3","4.3","6.4","3.8","15.8","14.5","25.4","22.2","3.8","2.5","3.6","2.7","8.7","9.6","13.9","14.5","2.1","2.5","3.0","2.8","9.6","11.3","15.4","17.2","1.2","1.7","39094","4786","67348","19269","113516","63746","22313","16470","52895","8575","95795","21028","N","N","40661","8815","16.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.0","(X)"
"1400000US47157003300","Census Tract 33, Shelby County, Tennessee","1137","68","610","76","487","75","527","84","4.0","3.0","0.0","5.6","0.0","6.9","8.7","6.3","2.0","3.1","0.0","5.6","0.0","6.9","4.4","6.8","6.6","4.6","9.5","7.9","6.2","5.4","3.2","3.9","6.9","3.8","5.9","5.3","5.1","5.7","8.2","5.6","14.1","6.7","9.8","7.6","4.3","4.8","19.0","11.8","20.2","6.1","13.1","7.8","14.8","9.0","30.0","10.5","8.1","3.9","7.9","5.9","7.8","6.2","6.8","5.6","16.8","6.4","25.6","9.9","28.5","11.7","10.8","7.2","9.6","5.2","7.9","5.9","9.9","7.4","7.4","7.8","11.6","4.8","20.3","9.2","23.4","10.3","1.5","2.5","70823","10088","105917","19560","113646","24432","51917","3727","107799","16537","141094","32928","N","N","67258","14728","19.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","16.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.4","(X)"
"1400000US47157003400","Census Tract 34, Shelby County, Tennessee","1216","84","331","73","252","63","885","108","6.8","4.0","3.6","6.0","4.8","7.8","8.0","5.2","6.7","5.1","0.0","10.0","0.0","12.9","9.3","7.0","11.3","6.0","5.4","5.9","0.0","12.9","14.6","8.4","23.7","8.3","17.8","13.6","14.3","12.5","25.9","10.1","14.2","6.6","5.4","6.1","0.0","12.9","18.3","8.9","21.9","6.8","24.8","15.0","24.6","18.9","19.8","7.4","3.7","2.5","9.4","7.6","12.3","10.0","0.8","1.3","3.9","2.2","7.3","6.3","9.5","7.9","2.7","2.4","4.7","3.8","15.4","13.7","20.2","17.8","0.7","1.2","3.0","2.8","10.9","10.3","14.3","13.6","0.0","3.9","36250","7645","65954","15341","88571","46140","31176","2883","59723","12568","118110","48630","N","N","36989","4353","24.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","18.6","(X)"
"1400000US47157003500","Census Tract 35, Shelby County, Tennessee","1500","97","759","121","628","129","741","123","9.3","5.9","5.9","7.8","7.2","9.3","12.7","8.3","5.9","3.6","3.8","5.5","4.0","6.6","8.1","6.9","5.7","3.9","0.0","4.5","0.0","5.4","11.5","7.7","6.5","4.3","6.3","6.0","4.1","6.1","6.7","5.9","19.2","5.5","11.2","5.7","10.4","6.6","27.4","9.1","12.9","4.7","8.8","5.1","5.3","3.9","17.1","8.8","9.6","4.4","10.5","7.8","12.1","9.0","8.6","5.7","9.5","4.1","14.9","7.6","14.0","8.2","3.9","2.8","6.1","3.1","10.5","5.6","11.9","6.9","1.6","2.4","15.3","4.8","27.9","9.1","31.1","10.9","2.3","2.6","56111","11795","112426","32691","121786","40075","40896","4613","93496","13050","137343","25122","N","N","48533","8218","24.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.3","(X)"
"1400000US47157003600","Census Tract 36, Shelby County, Tennessee","920","146","191","102","83","60","729","133","14.9","7.3","21.5","10.7","0.0","32.9","18.5","9.2","3.3","3.4","0.0","16.7","0.0","32.9","4.1","4.2","25.4","8.8","6.8","8.1","8.4","13.2","25.0","11.7","12.3","9.4","0.0","16.7","0.0","32.9","15.5","11.9","14.7","7.7","28.8","19.8","25.3","35.0","11.0","7.2","13.5","7.1","18.3","18.5","34.9","33.3","12.2","8.0","2.6","3.0","0.0","16.7","0.0","32.9","3.3","3.7","8.9","5.8","15.2","18.3","9.6","26.3","7.3","5.5","0.7","1.2","0.0","16.7","0.0","32.9","0.8","1.5","3.8","4.1","9.4","16.8","21.7","36.3","2.3","4.0","31019","9301","48393","8067","-","**","26122","6663","55080","16306","83647","66245","N","N","46845","16629","35.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.8","(X)"
"1400000US47157003700","Census Tract 37, Shelby County, Tennessee","818","62","148","51","54","36","670","76","33.3","6.8","9.5","14.4","0.0","41.9","38.5","8.2","15.9","5.8","19.6","19.1","27.8","37.8","15.1","5.3","15.5","6.6","12.8","15.3","25.9","37.2","16.1","7.1","13.4","5.7","38.5","17.0","24.1","26.0","7.9","5.9","11.0","6.6","7.4","12.9","0.0","41.9","11.8","7.0","5.1","3.4","4.1","5.7","11.1","16.2","5.4","4.0","1.8","2.3","2.0","4.1","5.6","13.3","1.8","2.6","3.3","2.7","6.1","6.3","5.6","9.5","2.7","2.9","0.0","4.2","0.0","20.9","0.0","41.9","0.0","5.1","0.6","1.0","0.0","20.9","0.0","41.9","0.7","1.2","15278","2067","28021","4911","24643","9730","13667","2992","25657","4011","31210","8823","N","N","24430","4436","30.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.5","(X)"
"1400000US47157003800","Census Tract 38, Shelby County, Tennessee","635","46","33","15","16","14","602","50","44.7","10.4","0.0","53.6","0.0","76.9","47.2","11.0","15.4","7.4","0.0","53.6","0.0","76.9","16.3","7.8","10.9","5.9","9.1","16.3","0.0","76.9","11.0","6.2","18.1","7.7","24.2","24.7","0.0","76.9","17.8","8.1","8.5","5.5","21.2","24.4","43.8","37.9","7.8","6.2","0.9","1.4","18.2","23.1","0.0","76.9","0.0","5.6","0.9","1.3","18.2","23.7","37.5","43.0","0.0","5.6","0.5","0.7","9.1","13.7","18.8","27.0","0.0","5.6","0.0","5.4","0.0","53.6","0.0","76.9","0.0","5.6","0.0","5.4","0.0","53.6","0.0","76.9","0.0","5.6","11269","2418","49375","14333","92917","81869","10644","2165","17573","2764","56521","16702","N","N","15438","2526","24.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","24.6","(X)"
