OBJECTID,FID_WaterVT,WaterNodeD,Mean,Mode,Cluster,Entropy,Median,StDev,IQR,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,censustractclip_Area,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_,Shape_Length,Shape_Area
275,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,15,1400000US47157021420,47,157,021420,214.20,Tract,1.652000000000000,46188892.0000000,173,1400000US47157021420,47157021420.000000000000000,"Census Tract 214.20, Shelby County, Tennessee",3173,205,101200,127014,19856.194447032728931,13630280.013306934386492
276,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,18,1400000US47157021724,47,157,021724,217.24,Tract,0.858000000000000,23743606.0000000,185,1400000US47157021724,47157021724.000000000000000,"Census Tract 217.24, Shelby County, Tennessee",2411,235,44679,56142,22654.826207208316191,23743605.836101468652487
277,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,19,1400000US47157021741,47,157,021741,217.41,Tract,1.523000000000000,42631272.0000000,190,1400000US47157021741,47157021741.000000000000000,"Census Tract 217.41, Shelby County, Tennessee",8795,881,37863,48985,78.277199743360740,257.945676323463942
278,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,20,1400000US47157021747,47,157,021747,217.47,Tract,0.721000000000000,20144062.0000000,194,1400000US47157021747,47157021747.000000000000000,"Census Tract 217.47, Shelby County, Tennessee",3757,453,50423,58658,10170.457101791751484,2373946.730632187798619
279,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,42,1400000US47157009400,47,157,009400,94,Tract,0.793000000000000,22117984.0000000,77,1400000US47157009400,47157009400.000000000000000,"Census Tract 94, Shelby County, Tennessee",3542,331,52443,65677,24625.311169202712335,22113634.289269857108593
280,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,67,1400000US47157008500,47,157,008500,85,Tract,2.517000000000000,70225128.0000000,69,1400000US47157008500,47157008500.000000000000000,"Census Tract 85, Shelby County, Tennessee",4496,300,112868,176537,27672.418993068778946,27911879.503303039819002
281,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,68,1400000US47157008600,47,157,008600,86,Tract,2.069000000000000,57740728.0000000,70,1400000US47157008600,47157008600.000000000000000,"Census Tract 86, Shelby County, Tennessee",5929,581,80517,101906,3355.296453268128062,438016.998780350084417
282,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,72,1400000US47157009200,47,157,009200,92,Tract,2.626000000000000,72872120.0000000,75,1400000US47157009200,47157009200.000000000000000,"Census Tract 92, Shelby County, Tennessee",7595,484,86583,101049,36845.410547828505514,59716733.493007384240627
283,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,73,1400000US47157009300,47,157,009300,93,Tract,1.239000000000000,34470916.0000000,76,1400000US47157009300,47157009300.000000000000000,"Census Tract 93, Shelby County, Tennessee",4174,534,50896,75751,26569.261540278108441,25568023.063929434865713
284,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,75,1400000US47157009500,47,157,009500,95,Tract,2.066000000000000,57613200.0000000,78,1400000US47157009500,47157009500.000000000000000,"Census Tract 95, Shelby County, Tennessee",6234,569,60723,75338,31672.500398177933675,57613201.124666310846806
285,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,76,1400000US47157009600,47,157,009600,96,Tract,2.638000000000000,73481352.0000000,79,1400000US47157009600,47157009600.000000000000000,"Census Tract 96, Shelby County, Tennessee",5155,336,98371,144725,36925.094324562676775,73481353.821545690298080
286,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,77,1400000US47157009700,47,157,009700,97,Tract,0.694000000000000,19138068.0000000,80,1400000US47157009700,47157009700.000000000000000,"Census Tract 97, Shelby County, Tennessee",2787,405,36731,51881,7467.173286122543686,2742610.954016384202987
287,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,88,1400000US47157010710,47,157,010710,107.10,Tract,1.520000000000000,42416636.0000000,94,1400000US47157010710,47157010710.000000000000000,"Census Tract 107.10, Shelby County, Tennessee",4905,641,43672,51602,14993.257479691063054,10594020.403366619721055
288,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,89,1400000US47157010720,47,157,010720,107.20,Tract,0.536000000000000,15260899.0000000,95,1400000US47157010720,47157010720.000000000000000,"Census Tract 107.20, Shelby County, Tennessee",3891,433,26694,37653,15594.619865396070963,12685621.843347098678350
289,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,91,1400000US47157010820,47,157,010820,108.20,Tract,0.869000000000000,24236170.0000000,97,1400000US47157010820,47157010820.000000000000000,"Census Tract 108.20, Shelby County, Tennessee",4240,475,39926,49459,13864.721784075449250,8312581.414548337459564
290,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,73489008.0000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367,12756.041228741423765,5315004.020605455152690
291,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,161,1400000US47157021122,47,157,021122,211.22,Tract,1.133000000000000,31538362.0000000,148,1400000US47157021122,47157021122.000000000000000,"Census Tract 211.22, Shelby County, Tennessee",5733,449,44432,51701,14631.370938272993953,7982254.551550013013184
292,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,171,1400000US47157021200,47,157,021200,212,Tract,0.879000000000000,24389872.0000000,160,1400000US47157021200,47157021200.000000000000000,"Census Tract 212, Shelby County, Tennessee",3958,235,0,0,23483.079210247749870,24202041.569527514278889
293,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,172,1400000US47157021311,47,157,021311,213.11,Tract,3.074000000000000,86325048.0000000,161,1400000US47157021311,47157021311.000000000000000,"Census Tract 213.11, Shelby County, Tennessee",4506,415,112432,234813,41294.531919857072353,86325047.399215325713158
294,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,173,1400000US47157021320,47,157,021320,213.20,Tract,2.272000000000000,63980976.0000000,163,1400000US47157021320,47157021320.000000000000000,"Census Tract 213.20, Shelby County, Tennessee",6083,602,66830,109459,35714.243884369607258,63980977.721275985240936
295,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,174,1400000US47157021331,47,157,021331,213.31,Tract,1.903000000000000,52952920.0000000,164,1400000US47157021331,47157021331.000000000000000,"Census Tract 213.31, Shelby County, Tennessee",3099,339,60536,66620,39293.131486575570307,52952918.038382634520531
296,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,175,1400000US47157021333,47,157,021333,213.33,Tract,1.542000000000000,43033024.0000000,165,1400000US47157021333,47157021333.000000000000000,"Census Tract 213.33, Shelby County, Tennessee",4276,443,55795,81717,31503.239619356856565,43033023.419004023075104
297,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,176,1400000US47157021334,47,157,021334,213.34,Tract,1.222000000000000,35212580.0000000,166,1400000US47157021334,47157021334.000000000000000,"Census Tract 213.34, Shelby County, Tennessee",3988,505,39614,55185,29534.089995139413077,35212578.503589458763599
298,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,68555480.0000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829,10814.736603328081401,3370769.854999987408519
299,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,169660528.0000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986,43037.195525272036321,79947223.174353927373886
300,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,181,1400000US47157021410,47,157,021410,214.10,Tract,0.991000000000000,27853756.0000000,172,1400000US47157021410,47157021410.000000000000000,"Census Tract 214.10, Shelby County, Tennessee",2757,204,108393,130515,26093.130347977057681,26647251.342717729508877
301,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,182,1400000US47157021430,47,157,021430,214.30,Tract,1.558000000000000,43058260.0000000,174,1400000US47157021430,47157021430.000000000000000,"Census Tract 214.30, Shelby County, Tennessee",4179,312,96284,119954,34666.774764686924755,43021819.275723226368427
302,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,210199632.0000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503,3751.634148279124020,561768.225846170913428
303,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,189,1400000US47157021710,47,157,021710,217.10,Tract,0.932000000000000,25942074.0000000,183,1400000US47157021710,47157021710.000000000000000,"Census Tract 217.10, Shelby County, Tennessee",2874,327,28848,38976,27845.053564571120660,25942074.424878876656294
304,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,190,1400000US47157021721,47,157,021721,217.21,Tract,0.748000000000000,20592438.0000000,184,1400000US47157021721,47157021721.000000000000000,"Census Tract 217.21, Shelby County, Tennessee",5191,465,24977,35902,20824.792859201988904,20592438.935283869504929
305,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,191,1400000US47157021725,47,157,021725,217.25,Tract,0.401000000000000,11359518.0000000,186,1400000US47157021725,47157021725.000000000000000,"Census Tract 217.25, Shelby County, Tennessee",4448,482,29924,37001,14557.505428019225292,11359518.791941944509745
306,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,192,1400000US47157021726,47,157,021726,217.26,Tract,0.554000000000000,15414745.0000000,187,1400000US47157021726,47157021726.000000000000000,"Census Tract 217.26, Shelby County, Tennessee",4649,812,27777,33053,15749.663203449956200,15414744.523948125541210
307,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,193,1400000US47157021731,47,157,021731,217.31,Tract,1.163000000000000,32368352.0000000,188,1400000US47157021731,47157021731.000000000000000,"Census Tract 217.31, Shelby County, Tennessee",2940,346,36375,51052,692.454450445682824,20069.249896805664321
308,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,194,1400000US47157021732,47,157,021732,217.32,Tract,1.231000000000000,34267872.0000000,189,1400000US47157021732,47157021732.000000000000000,"Census Tract 217.32, Shelby County, Tennessee",6229,653,28421,41782,20371.435103412295575,21318644.545185144990683
309,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,195,1400000US47157021744,47,157,021744,217.44,Tract,1.372000000000000,38435164.0000000,191,1400000US47157021744,47157021744.000000000000000,"Census Tract 217.44, Shelby County, Tennessee",6439,679,67965,67452,27008.438107327037869,38298115.373036049306393
310,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,196,1400000US47157021745,47,157,021745,217.45,Tract,2.167000000000000,59974168.0000000,192,1400000US47157021745,47157021745.000000000000000,"Census Tract 217.45, Shelby County, Tennessee",7774,701,71984,74462,29552.959385864494834,31182731.184288628399372
311,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,197,1400000US47157021746,47,157,021746,217.46,Tract,1.049000000000000,29352432.0000000,193,1400000US47157021746,47157021746.000000000000000,"Census Tract 217.46, Shelby County, Tennessee",4730,483,39901,51044,24486.847953726955893,28611294.937619410455227
312,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,56122072.0000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869,4160.978028961319978,712888.968915631296113
313,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,219,1400000US47157980400,47,157,980400,9804,Tract,7.040000000000000,196610432.0000000,221,1400000US47157980400,47157980400.000000000000000,"Census Tract 9804, Shelby County, Tennessee",494,137,0,0,44186.377555010156357,87063290.788676410913467
314,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,3,1400000US47157020222,47,157,020222,202.22,Tract,13.440000000000000,373894496.0000000,112,1400000US47157020222,47157020222.000000000000000,"Census Tract 202.22, Shelby County, Tennessee",3215,327,52106,57192,7661.585162629506158,2090614.282491541001946
315,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,6,1400000US47157020610,47,157,020610,206.10,Tract,2.955000000000000,82564896.0000000,124,1400000US47157020610,47157020610.000000000000000,"Census Tract 206.10, Shelby County, Tennessee",3759,398,39934,51836,31746.980258512183354,44593354.802377820014954
316,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,7,1400000US47157020633,47,157,020633,206.33,Tract,1.771000000000000,49608564.0000000,128,1400000US47157020633,47157020633.000000000000000,"Census Tract 206.33, Shelby County, Tennessee",3208,222,76771,103089,35657.608139423318789,49608564.096164308488369
317,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,8,1400000US47157020652,47,157,020652,206.52,Tract,1.248000000000000,34937596.0000000,135,1400000US47157020652,47157020652.000000000000000,"Census Tract 206.52, Shelby County, Tennessee",4985,435,63495,67824,24601.208727099314274,34937597.966708354651928
318,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,10,1400000US47157021112,47,157,021112,211.12,Tract,2.086000000000000,58110844.0000000,145,1400000US47157021112,47157021112.000000000000000,"Census Tract 211.12, Shelby County, Tennessee",6377,760,51702,52141,32528.434177590275795,58110843.507432229816914
319,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,138,1400000US47157020531,47,157,020531,205.31,Tract,6.771000000000000,189637872.0000000,120,1400000US47157020531,47157020531.000000000000000,"Census Tract 205.31, Shelby County, Tennessee",5785,560,43393,50709,38136.385639736930898,48067975.534476421773434
320,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,139,1400000US47157020532,47,157,020532,205.32,Tract,3.014000000000000,85482384.0000000,121,1400000US47157020532,47157020532.000000000000000,"Census Tract 205.32, Shelby County, Tennessee",5534,597,41604,48055,26621.374136533770070,30718668.515298161655664
321,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,140,1400000US47157020541,47,157,020541,205.41,Tract,1.771000000000000,49432104.0000000,122,1400000US47157020541,47157020541.000000000000000,"Census Tract 205.41, Shelby County, Tennessee",6001,582,54951,66706,22134.189833538453968,30742349.122086141258478
322,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,141,1400000US47157020542,47,157,020542,205.42,Tract,1.761000000000000,49040100.0000000,123,1400000US47157020542,47157020542.000000000000000,"Census Tract 205.42, Shelby County, Tennessee",5769,696,26361,33903,22601.988261698585120,31499484.336895890533924
323,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,142,1400000US47157020621,47,157,020621,206.21,Tract,2.056000000000000,57314276.0000000,125,1400000US47157020621,47157020621.000000000000000,"Census Tract 206.21, Shelby County, Tennessee",7373,665,32492,47004,32710.502759667415376,57314276.904934704303741
324,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,143,1400000US47157020622,47,157,020622,206.22,Tract,1.953000000000000,54661312.0000000,126,1400000US47157020622,47157020622.000000000000000,"Census Tract 206.22, Shelby County, Tennessee",3919,331,53000,70293,32776.900589549659344,54661313.852328315377235
325,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,144,1400000US47157020632,47,157,020632,206.32,Tract,3.284000000000000,91493248.0000000,127,1400000US47157020632,47157020632.000000000000000,"Census Tract 206.32, Shelby County, Tennessee",5295,297,72130,80441,41897.895127183153818,91493247.828772351145744
326,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,145,1400000US47157020634,47,157,020634,206.34,Tract,0.855000000000000,23882320.0000000,129,1400000US47157020634,47157020634.000000000000000,"Census Tract 206.34, Shelby County, Tennessee",3062,158,59803,69895,23129.981175276840077,23882319.097134593874216
327,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,146,1400000US47157020635,47,157,020635,206.35,Tract,0.709000000000000,19559912.0000000,130,1400000US47157020635,47157020635.000000000000000,"Census Tract 206.35, Shelby County, Tennessee",2697,236,57331,76378,18184.849120613209379,19559910.483878895640373
328,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,147,1400000US47157020642,47,157,020642,206.42,Tract,9.749000000000001,271967488.0000000,131,1400000US47157020642,47157020642.000000000000000,"Census Tract 206.42, Shelby County, Tennessee",9886,685,103106,109487,50533.694572452601278,111595169.688913926482201
329,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,148,1400000US47157020643,47,157,020643,206.43,Tract,2.904000000000000,81423192.0000000,132,1400000US47157020643,47157020643.000000000000000,"Census Tract 206.43, Shelby County, Tennessee",8424,446,91786,101567,40539.334484502607665,81423193.168844074010849
330,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,149,1400000US47157020644,47,157,020644,206.44,Tract,4.247000000000000,119602968.0000000,133,1400000US47157020644,47157020644.000000000000000,"Census Tract 206.44, Shelby County, Tennessee",8639,858,63315,76471,62758.780937957926653,116027178.421201542019844
331,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,150,1400000US47157020651,47,157,020651,206.51,Tract,1.802000000000000,50039660.0000000,134,1400000US47157020651,47157020651.000000000000000,"Census Tract 206.51, Shelby County, Tennessee",7415,718,60679,67822,30127.609797282158979,50039661.918475657701492
332,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,154,1400000US47157020832,47,157,020832,208.32,Tract,9.651999999999999,268794944.0000000,140,1400000US47157020832,47157020832.000000000000000,"Census Tract 208.32, Shelby County, Tennessee",10010,548,114050,129695,36448.565031519734475,54403644.626552589237690
333,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,73489008.0000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367,38495.625501721726323,67127163.210748553276062
334,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,159,1400000US47157021113,47,157,021113,211.13,Tract,1.645000000000000,45551904.0000000,146,1400000US47157021113,47157021113.000000000000000,"Census Tract 211.13, Shelby County, Tennessee",3800,406,61809,64466,26073.171711910606973,35987770.946425504982471
335,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,77981440.0000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090,37127.687078313116217,22343972.079986114054918
336,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,161,1400000US47157021122,47,157,021122,211.22,Tract,1.133000000000000,31538362.0000000,148,1400000US47157021122,47157021122.000000000000000,"Census Tract 211.22, Shelby County, Tennessee",5733,449,44432,51701,9981.243015388970889,5157233.905318516306579
337,21,0,52950.5555556,4,4.000000000000000,2,37109,39783,71393,171,1400000US47157021200,47,157,021200,212,Tract,0.879000000000000,24389872.0000000,160,1400000US47157021200,47157021200.000000000000000,"Census Tract 212, Shelby County, Tennessee",3958,235,0,0,2215.372012443302083,187829.964526702009607
338,22,0,2939.75,0,0.000000000000000,1,1490,2830,3916,3,1400000US47157020222,47,157,020222,202.22,Tract,13.440000000000000,373894496.0000000,112,1400000US47157020222,47157020222.000000000000000,"Census Tract 202.22, Shelby County, Tennessee",3215,327,52106,57192,32124.448603358392575,44709011.920278683304787
339,22,0,2939.75,0,0.000000000000000,1,1490,2830,3916,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,629388160.0000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902,90554.949222150549758,229316756.989862680435181
340,22,0,2939.75,0,0.000000000000000,1,1490,2830,3916,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,142335424.0000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163,55649.401467122443137,74751239.589646488428116
341,22,0,2939.75,0,0.000000000000000,1,1490,2830,3916,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,87971.378032143315068,271832565.958631932735443
342,23,0,20762.5714286,1,1.000000000000000,2,7564,31876,15203,3,1400000US47157020222,47,157,020222,202.22,Tract,13.440000000000000,373894496.0000000,112,1400000US47157020222,47157020222.000000000000000,"Census Tract 202.22, Shelby County, Tennessee",3215,327,52106,57192,43609.270482666674070,110083179.121675476431847
343,23,0,20762.5714286,1,1.000000000000000,2,7564,31876,15203,138,1400000US47157020531,47,157,020531,205.31,Tract,6.771000000000000,189637872.0000000,120,1400000US47157020531,47157020531.000000000000000,"Census Tract 205.31, Shelby County, Tennessee",5785,560,43393,50709,3804.746178866192167,539484.980570977088064
344,23,0,20762.5714286,1,1.000000000000000,2,7564,31876,15203,147,1400000US47157020642,47,157,020642,206.42,Tract,9.749000000000001,271967488.0000000,131,1400000US47157020642,47157020642.000000000000000,"Census Tract 206.42, Shelby County, Tennessee",9886,685,103106,109487,58057.812938979666797,144088209.057166755199432
345,23,0,20762.5714286,1,1.000000000000000,2,7564,31876,15203,149,1400000US47157020644,47,157,020644,206.44,Tract,4.247000000000000,119602968.0000000,133,1400000US47157020644,47157020644.000000000000000,"Census Tract 206.44, Shelby County, Tennessee",8639,858,63315,76471,9158.820562216591497,3575786.176056169439107
346,23,0,20762.5714286,1,1.000000000000000,2,7564,31876,15203,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,72179.019923716186895,262202812.474294632673264
347,23,0,20762.5714286,1,1.000000000000000,2,7564,31876,15203,154,1400000US47157020832,47,157,020832,208.32,Tract,9.651999999999999,268794944.0000000,140,1400000US47157020832,47157020832.000000000000000,"Census Tract 208.32, Shelby County, Tennessee",10010,548,114050,129695,14906.942044307492324,9753733.627694938331842
348,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,11,1400000US47157021135,47,157,021135,211.35,Tract,1.653000000000000,45582512.0000000,152,1400000US47157021135,47157021135.000000000000000,"Census Tract 211.35, Shelby County, Tennessee",7593,1051,52561,62310,21571.208741884896881,21731162.916249513626099
349,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,12,1400000US47157021140,47,157,021140,211.40,Tract,1.698000000000000,49228664.0000000,157,1400000US47157021140,47157021140.000000000000000,"Census Tract 211.40, Shelby County, Tennessee",5064,535,73472,80454,29296.101096413585765,49228663.553924046456814
350,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,14,1400000US47157021351,47,157,021351,213.51,Tract,1.675000000000000,46727080.0000000,169,1400000US47157021351,47157021351.000000000000000,"Census Tract 213.51, Shelby County, Tennessee",4527,389,81897,92914,31009.224219005267514,46727081.573802359402180
351,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,15,1400000US47157021420,47,157,021420,214.20,Tract,1.652000000000000,46188892.0000000,173,1400000US47157021420,47157021420.000000000000000,"Census Tract 214.20, Shelby County, Tennessee",3173,205,101200,127014,25954.285146799040376,32558610.706812877207994
352,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,77981440.0000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090,36711.098882584701641,36977399.114191532135010
353,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,161,1400000US47157021122,47,157,021122,211.22,Tract,1.133000000000000,31538362.0000000,148,1400000US47157021122,47157021122.000000000000000,"Census Tract 211.22, Shelby County, Tennessee",5733,449,44432,51701,17987.420549962560472,18398873.536051508039236
354,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,162,1400000US47157021124,47,157,021124,211.24,Tract,1.604000000000000,44293204.0000000,149,1400000US47157021124,47157021124.000000000000000,"Census Tract 211.24, Shelby County, Tennessee",8875,747,58361,64159,28664.351261591127695,44293204.805646367371082
355,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,163,1400000US47157021125,47,157,021125,211.25,Tract,1.788000000000000,49588052.0000000,150,1400000US47157021125,47157021125.000000000000000,"Census Tract 211.25, Shelby County, Tennessee",4335,313,69000,73380,29140.456546033659833,49588053.410683602094650
356,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,164,1400000US47157021126,47,157,021126,211.26,Tract,0.921000000000000,26675748.0000000,151,1400000US47157021126,47157021126.000000000000000,"Census Tract 211.26, Shelby County, Tennessee",4238,363,73381,78841,21183.104058961420378,26549666.163126058876514
357,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,165,1400000US47157021136,47,157,021136,211.36,Tract,1.638000000000000,45841600.0000000,153,1400000US47157021136,47157021136.000000000000000,"Census Tract 211.36, Shelby County, Tennessee",5301,361,94868,120338,4681.018746595234006,996437.789771048119292
358,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,166,1400000US47157021137,47,157,021137,211.37,Tract,2.352000000000000,65458408.0000000,154,1400000US47157021137,47157021137.000000000000000,"Census Tract 211.37, Shelby County, Tennessee",7546,931,62325,78565,31965.812732014470384,63910953.509534552693367
359,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,101862992.0000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086,21157.267299035018368,17887683.506951238960028
360,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,168,1400000US47157021139,47,157,021139,211.39,Tract,3.359000000000000,93415504.0000000,156,1400000US47157021139,47157021139.000000000000000,"Census Tract 211.39, Shelby County, Tennessee",4254,393,102697,126332,31548.936451292145648,34714461.530748680233955
361,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,68555480.0000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829,32633.653464252816775,43017269.226104989647865
362,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,169660528.0000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986,23908.185425858679082,14848312.109161591157317
363,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,179,1400000US47157021352,47,157,021352,213.52,Tract,2.486000000000000,69456432.0000000,170,1400000US47157021352,47157021352.000000000000000,"Census Tract 213.52, Shelby County, Tennessee",6582,393,102294,132606,32882.612774480061489,58483738.514304421842098
364,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,181,1400000US47157021410,47,157,021410,214.10,Tract,0.991000000000000,27853756.0000000,172,1400000US47157021410,47157021410.000000000000000,"Census Tract 214.10, Shelby County, Tennessee",2757,204,108393,130515,5537.279365076712565,1206504.018202038249001
365,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,182,1400000US47157021430,47,157,021430,214.30,Tract,1.558000000000000,43058260.0000000,174,1400000US47157021430,47157021430.000000000000000,"Census Tract 214.30, Shelby County, Tennessee",4179,312,96284,119954,957.031264988598764,36443.380903838486120
